                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.3557,                 1.5325,                 1.2491,                0.41157,                0.18215,                0.18014,                0.12257,                 1.3537,                 2.2954,                 1.3009,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.3341,                 1.5243,                 1.2351,                 0.3448,                0.19307,                0.18137,                0.12485,                 1.3418,                  2.271,                 1.2938,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.3317,                 1.5119,                  1.242,                0.41299,                0.18602,                0.17734,                0.12052,                 1.3487,                 2.2864,                 1.3032,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.3285,                 1.5092,                 1.2357,                0.37007,                 0.1934,                  0.188,                0.12724,                 1.3444,                 2.2662,                 1.2951,              0.0089407,              0.0089407,              0.0089407
                    110,                  1.328,                 1.5092,                 1.2392,                0.37834,                0.19173,                0.19005,                0.13045,                 1.3382,                 2.2487,                 1.2895,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.3362,                 1.4872,                 1.2326,                0.42909,                0.18209,                0.19147,                0.12962,                 1.3431,                 2.2654,                 1.2898,              0.0089209,              0.0089209,              0.0089209
                    112,                  1.315,                 1.4917,                 1.2273,                0.37489,                0.20115,                0.19308,                0.13087,                 1.3379,                 2.2738,                 1.2849,               0.008911,               0.008911,               0.008911
                    113,                 1.3426,                 1.5095,                  1.245,                0.39656,                0.18868,                0.19076,                0.12995,                 1.3355,                 2.2697,                 1.2947,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.3463,                  1.488,                 1.2265,                0.41416,                0.19893,                 0.1965,                0.13295,                 1.3413,                 2.2729,                 1.2911,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.3075,                 1.4591,                 1.2315,                0.40543,                0.19633,                0.19338,                0.13057,                 1.3326,                 2.2634,                 1.2865,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.3262,                 1.4711,                 1.2299,                 0.3688,                0.20328,                0.19721,                0.13277,                 1.3325,                 2.2633,                 1.2841,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.3242,                 1.4827,                  1.245,                0.36056,                0.20902,                0.19502,                0.13251,                  1.333,                 2.2647,                 1.2868,              0.0088615,              0.0088615,              0.0088615
