                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.3123,                 1.9286,                 1.3785,                 0.2631,                0.24698,                0.19531,                0.13547,                 1.3847,                 2.4912,                 1.4258,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.3079,                 1.9109,                 1.3688,                0.29109,                0.24629,                0.20198,                0.14001,                 1.3846,                 2.4962,                 1.4255,               0.009109,               0.009109,               0.009109
                     93,                 1.3158,                  1.892,                 1.3698,                0.30075,                 0.2463,                0.20884,                0.14808,                 1.3794,                 2.4824,                 1.4212,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.3032,                 1.9046,                 1.3715,                0.31013,                0.24387,                0.20966,                0.14881,                 1.3688,                  2.501,                 1.4146,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.2953,                 1.8422,                 1.3612,                 0.3155,                0.25338,                0.21749,                0.15481,                 1.3613,                 2.4846,                 1.4155,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.2977,                 1.8492,                 1.3628,                0.32446,                0.25302,                0.22112,                0.15746,                 1.3719,                 2.4937,                 1.4198,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.3001,                 1.8332,                 1.3584,                0.35021,                0.24219,                0.21977,                0.15623,                 1.3712,                 2.4872,                 1.4168,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.2819,                 1.7878,                 1.3436,                0.33554,                0.24652,                0.21737,                0.15223,                 1.3741,                 2.4927,                 1.4186,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.2878,                 1.8151,                 1.3535,                0.33083,                0.24761,                0.21636,                0.15244,                 1.3723,                 2.5043,                 1.4181,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.2903,                 1.7968,                 1.3476,                0.32543,                0.25881,                0.22579,                0.15994,                 1.3736,                  2.501,                 1.4112,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.2964,                 1.7796,                 1.3541,                 0.4136,                0.22514,                 0.2225,                0.15701,                 1.3682,                 2.4921,                 1.4091,              0.0090199,              0.0090199,              0.0090199
                    102,                  1.295,                 1.7796,                 1.3493,                0.34405,                0.24994,                0.22736,                0.16112,                 1.3661,                 2.4681,                 1.4084,                0.00901,                0.00901,                0.00901
                    103,                 1.2812,                 1.7466,                 1.3523,                0.33027,                0.26504,                0.22803,                0.16134,                 1.3634,                 2.4636,                 1.4122,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.2804,                 1.7393,                 1.3496,                0.35396,                0.25261,                0.23162,                0.16584,                 1.3578,                 2.4622,                 1.4014,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.2859,                 1.7723,                 1.3467,                0.37917,                0.23811,                0.22777,                0.16328,                 1.3513,                 2.4611,                 1.3982,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.3052,                 1.7315,                  1.355,                0.35817,                0.26058,                0.23854,                0.17109,                 1.3581,                 2.4632,                  1.397,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.2721,                 1.6943,                 1.3261,                 0.3515,                0.26404,                0.24336,                0.17342,                 1.3545,                 2.4444,                 1.3995,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.2738,                 1.6798,                 1.3381,                0.37777,                0.26373,                0.24063,                0.17385,                 1.3575,                 2.4701,                 1.4006,              0.0089506,              0.0089506,              0.0089506
