                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.2121,                 1.5769,                 1.2663,                0.41207,                0.22619,                0.22194,                0.15788,                  1.278,                 2.2502,                 1.3226,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.2118,                  1.577,                  1.264,                0.45961,                0.22389,                0.22763,                0.16027,                 1.2762,                 2.2398,                 1.3263,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.2177,                 1.5643,                 1.2652,                 0.3879,                0.23441,                0.21918,                0.15404,                 1.2751,                 2.2699,                 1.3183,              0.0090595,              0.0090595,              0.0090595
                     98,                  1.204,                 1.5054,                 1.2458,                0.40692,                0.21839,                0.21857,                0.15441,                 1.2745,                   2.28,                 1.3157,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.2056,                 1.5463,                 1.2605,                0.39595,                0.22964,                0.22474,                   0.16,                 1.2784,                 2.2573,                 1.3235,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.2122,                 1.5329,                 1.2669,                0.46987,                0.22319,                0.22672,                0.16229,                 1.2766,                  2.264,                 1.3208,              0.0090298,              0.0090298,              0.0090298
                    101,                  1.215,                 1.5164,                 1.2621,                0.43383,                0.23134,                0.22931,                0.16264,                 1.2772,                 2.2864,                 1.3217,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.2034,                 1.5224,                 1.2495,                0.40562,                0.23794,                0.23081,                0.16336,                 1.2655,                 2.2647,                 1.3147,                0.00901,                0.00901,                0.00901
                    103,                 1.1963,                 1.4812,                  1.257,                0.45734,                0.23109,                0.23651,                 0.1676,                 1.2751,                 2.2623,                 1.3241,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.1941,                 1.4832,                 1.2535,                0.41576,                0.23757,                0.22872,                0.16166,                 1.2784,                 2.2765,                  1.323,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.1964,                 1.4874,                 1.2521,                0.44886,                0.22852,                0.23016,                0.16538,                 1.2741,                 2.2832,                 1.3184,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.2106,                 1.4714,                 1.2548,                0.45537,                0.22971,                0.23464,                  0.169,                 1.2768,                  2.277,                 1.3211,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.1901,                 1.4461,                 1.2358,                0.49572,                0.23247,                0.24087,                 0.1736,                 1.2679,                 2.2231,                 1.3155,              0.0089605,              0.0089605,              0.0089605
                    108,                 1.1966,                 1.4439,                 1.2468,                0.46889,                0.23953,                0.23758,                 0.1726,                 1.2653,                 2.2505,                 1.3123,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.1929,                 1.4446,                 1.2511,                0.44548,                0.24085,                0.24325,                0.17521,                 1.2597,                 2.2109,                 1.3091,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.1769,                 1.4299,                 1.2418,                0.46636,                0.22758,                0.24259,                0.17609,                 1.2541,                 2.2291,                 1.3079,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.1809,                 1.4155,                 1.2269,                0.53626,                0.22668,                0.24798,                 0.1803,                  1.248,                   2.24,                 1.3025,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.1719,                 1.3878,                 1.2286,                0.46609,                0.24459,                0.25216,                0.18198,                 1.2462,                 2.2147,                 1.2967,               0.008911,               0.008911,               0.008911
                    113,                 1.1907,                  1.398,                 1.2421,                 0.4511,                 0.2489,                0.24805,                0.17894,                 1.2583,                 2.2159,                  1.309,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.1933,                 1.3896,                 1.2309,                0.42455,                0.24986,                0.25147,                0.17977,                 1.2574,                 2.2234,                 1.3059,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.1677,                 1.3643,                 1.2267,                0.45302,                0.24445,                0.25422,                0.18374,                 1.2531,                 2.2223,                 1.3072,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.1724,                 1.3539,                 1.2237,                0.45734,                0.25665,                0.25293,                0.18348,                 1.2574,                  2.228,                   1.31,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.1745,                 1.3739,                 1.2427,                0.47658,                0.25643,                0.25982,                 0.1878,                 1.2537,                 2.2161,                  1.307,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.1415,                 1.3332,                 1.2182,                0.48573,                0.25352,                0.25862,                0.18693,                 1.2558,                 2.2244,                 1.3085,              0.0088516,              0.0088516,              0.0088516
